,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
506,0.39,0.54,2,158,3,0,1,0,support,low
507,0.38,0.55,2,158,3,0,1,0,support,low
508,0.37,0.57,2,155,3,0,1,0,support,low
509,0.44,0.48,2,146,3,0,1,0,support,low
510,0.53,0.85,2,164,5,0,1,0,support,low
511,0.09,0.96,6,259,4,0,1,0,support,low
512,0.11,0.89,6,293,4,0,1,0,support,low
513,0.83,0.96,5,275,5,0,1,0,support,low
514,0.88,1.0,5,219,6,1,1,0,technical,low
515,0.1,0.89,6,247,4,0,1,0,technical,low
516,0.09,0.86,7,309,4,0,1,0,technical,low
517,0.44,0.54,2,151,3,0,1,0,management,low
518,0.39,0.51,2,129,3,0,1,0,IT,low
519,0.87,0.94,4,274,5,0,1,0,IT,low
520,0.74,0.99,4,233,5,0,1,0,IT,low
521,0.1,0.95,7,289,4,0,1,0,IT,low
522,0.74,0.82,4,239,6,0,1,0,IT,low
523,0.75,0.99,5,221,5,0,1,0,product_mng,low
524,0.41,0.56,2,150,3,0,1,0,product_mng,low
525,0.41,0.45,2,144,3,1,1,0,product_mng,low
526,0.09,0.9,7,289,4,0,1,0,product_mng,low
527,0.09,0.8,6,301,5,0,1,0,IT,medium
528,0.39,0.57,2,145,3,0,1,0,accounting,medium
529,0.4,0.56,2,137,3,0,1,0,accounting,medium
530,0.37,0.54,2,131,3,1,1,0,hr,medium
531,0.1,0.84,6,246,4,0,1,0,hr,medium
532,0.43,0.51,2,136,3,0,1,0,hr,medium
533,0.75,0.85,5,240,6,1,1,0,marketing,medium
534,0.37,0.56,2,156,3,0,1,0,sales,medium
535,0.11,0.85,6,305,4,0,1,0,accounting,medium
536,0.45,0.45,2,154,3,1,1,0,support,medium
537,0.87,1.0,5,261,5,1,1,0,technical,medium
538,0.11,0.94,7,244,4,0,1,0,management,medium
539,0.45,0.54,2,129,3,0,1,0,marketing,high
540,0.81,0.87,4,254,5,0,1,0,marketing,low
541,0.77,0.91,5,236,5,0,1,0,marketing,medium
542,0.89,0.92,5,237,5,0,1,0,sales,medium
543,0.43,0.49,2,135,3,0,1,0,sales,medium
544,0.78,1.0,5,236,5,0,1,0,sales,medium
545,0.37,0.47,2,149,3,0,1,0,sales,low
546,0.37,0.5,2,141,3,0,1,0,sales,low
547,0.85,0.82,4,270,5,0,1,0,sales,low
548,0.41,0.47,2,138,3,0,1,0,sales,low
549,0.11,0.96,6,298,4,0,1,0,sales,low
550,0.75,0.99,5,254,5,0,1,0,sales,low
551,0.82,0.85,5,248,5,0,1,0,sales,low
552,0.79,1.0,5,257,6,0,1,0,sales,low
553,0.43,0.53,2,150,3,0,1,0,sales,low
554,0.1,0.9,7,281,4,0,1,0,sales,low
555,0.46,0.48,2,141,3,1,1,0,sales,low
556,0.43,0.57,2,157,3,0,1,0,sales,low
557,0.43,0.55,2,136,3,0,1,0,sales,low
558,0.11,0.8,7,296,4,0,1,0,sales,low
559,0.09,0.86,6,279,4,0,1,0,sales,low
560,0.37,0.53,2,131,3,0,1,0,sales,low
561,0.4,0.57,2,160,3,0,1,0,accounting,low
562,0.1,0.77,7,291,4,0,1,0,accounting,low
563,0.41,0.53,2,157,3,0,1,0,accounting,low
564,0.79,0.58,3,294,4,0,1,0,hr,low
565,0.11,0.79,7,310,4,0,1,0,hr,low
566,0.1,0.97,6,282,4,0,1,0,hr,medium
567,0.44,0.51,2,134,3,0,1,0,hr,medium
568,0.25,0.46,4,214,4,0,1,0,technical,medium
569,0.44,0.52,2,137,3,0,1,0,technical,medium
570,0.73,1.0,4,252,5,0,1,0,technical,medium
571,0.75,0.97,5,243,6,0,1,0,technical,medium
572,0.36,0.47,2,148,3,0,1,0,technical,medium
573,0.37,0.49,2,151,3,0,1,0,technical,medium
574,0.39,0.49,2,129,3,0,1,0,technical,medium
575,0.48,0.78,2,198,2,0,1,0,technical,medium
576,0.57,0.72,4,275,6,0,1,0,technical,medium
577,0.9,0.96,5,243,5,0,1,0,technical,medium
578,0.39,0.55,2,159,3,0,1,0,technical,high
579,0.44,0.51,2,145,3,0,1,0,support,low
580,0.81,0.88,5,242,5,0,1,0,support,medium
581,0.74,0.87,5,242,5,0,1,0,support,medium
582,0.44,0.56,2,145,3,0,1,0,support,medium
583,0.41,0.56,2,154,3,0,1,1,support,medium
584,0.4,0.51,2,139,3,0,1,0,support,low
585,0.46,0.57,2,152,3,0,1,0,support,low
586,0.8,0.83,2,211,3,0,1,0,support,low
587,0.87,0.9,5,258,5,0,1,0,support,low
588,0.39,0.54,2,155,3,0,1,0,support,low
589,0.38,0.55,2,148,3,0,1,0,support,low
590,0.66,0.67,2,255,3,0,1,0,technical,low
591,0.1,0.8,6,264,4,0,1,0,technical,low
592,0.37,0.54,2,132,3,0,1,0,technical,low
593,0.1,0.77,6,255,4,0,1,0,management,low
594,0.09,0.87,5,263,4,0,1,0,IT,low
595,0.86,0.84,5,222,5,0,1,0,IT,low
596,0.11,0.9,6,263,4,0,1,0,IT,low
597,0.37,0.46,2,157,3,0,1,0,IT,low
598,0.11,0.92,7,307,4,0,1,0,IT,low
599,0.77,0.98,5,259,6,0,1,0,product_mng,low
600,0.84,0.94,5,222,6,0,1,0,product_mng,low
601,0.1,0.84,7,250,4,0,1,0,product_mng,low
602,0.83,0.9,5,245,5,0,1,0,product_mng,low
603,0.11,0.79,6,292,4,0,1,0,IT,low
604,0.86,0.92,5,252,5,0,1,0,RandD,low
605,0.38,0.56,2,161,3,0,1,0,RandD,medium
606,0.11,0.88,5,250,4,0,1,0,RandD,medium
607,0.45,0.49,2,134,3,0,1,0,RandD,medium
608,0.1,0.85,7,279,4,0,1,0,RandD,medium
609,0.09,0.95,7,256,4,0,1,0,marketing,medium
610,0.39,0.53,2,127,3,0,1,0,sales,medium
611,0.37,0.47,2,138,3,1,1,0,accounting,medium
612,0.81,0.97,5,243,5,0,1,0,support,medium
613,0.09,0.9,7,296,4,0,1,0,technical,medium
614,0.1,0.88,7,267,4,0,1,0,management,medium
615,0.39,0.49,2,144,3,0,1,0,marketing,medium
616,0.83,0.95,4,251,5,0,1,0,marketing,medium
617,0.45,0.57,2,148,3,0,1,0,marketing,high
618,0.43,0.51,2,141,3,0,1,0,sales,low
619,0.8,0.75,3,268,2,0,1,0,sales,medium
620,0.1,0.86,6,247,4,0,1,0,sales,medium
621,0.1,0.55,2,247,4,0,1,0,sales,medium
622,0.36,0.52,2,146,3,0,1,0,sales,medium
623,0.38,0.5,2,140,3,0,1,0,sales,low
624,0.78,0.98,5,263,6,0,1,0,sales,low
625,0.44,0.49,2,145,3,0,1,0,sales,low
626,0.41,0.46,2,156,3,1,1,0,sales,low
627,0.72,0.85,5,244,6,0,1,0,sales,low
628,0.46,0.54,2,144,3,0,1,0,sales,low
629,0.1,0.9,7,286,4,0,1,0,sales,low
630,0.34,0.67,4,141,2,0,1,0,sales,low
631,0.11,0.89,6,260,5,0,1,0,sales,low
632,0.38,0.56,2,154,3,0,1,0,sales,low
633,0.82,0.92,5,225,5,0,1,0,sales,low
634,0.39,0.57,2,127,3,0,1,0,sales,low
635,0.44,0.53,2,140,3,0,1,0,sales,low
636,0.43,0.52,2,147,3,0,1,0,sales,low
637,0.84,0.83,4,227,5,0,1,0,accounting,low
638,0.43,0.48,2,153,3,0,1,0,accounting,low
639,0.37,0.52,2,128,3,0,1,0,accounting,low
640,0.74,0.97,4,228,5,0,1,0,hr,low
641,0.73,0.97,5,235,5,0,1,0,hr,low
642,0.37,0.47,2,148,3,0,1,0,hr,low
643,0.58,0.62,4,238,3,0,1,0,hr,low
644,0.4,0.54,2,141,3,0,1,0,technical,medium
645,0.51,0.83,5,249,4,0,1,0,technical,medium
646,0.46,0.5,2,151,3,0,1,0,technical,medium
647,0.45,0.54,2,129,3,0,1,0,technical,medium
648,0.46,0.5,2,156,3,0,1,0,technical,medium
649,0.39,0.45,2,134,3,0,1,0,technical,medium
650,0.09,0.88,6,269,4,0,1,0,technical,medium
651,0.09,0.77,6,290,4,0,1,0,technical,medium
652,0.37,0.51,2,132,3,0,1,0,technical,medium
653,0.1,0.89,7,308,4,0,1,0,technical,medium
654,0.77,1.0,4,232,5,0,1,0,technical,medium
655,0.79,0.86,5,235,5,0,1,0,support,medium
656,0.43,0.55,2,130,3,0,1,0,support,high
657,0.38,0.53,2,146,3,0,1,0,support,low
658,0.77,0.91,5,221,6,0,1,0,support,medium
659,0.44,0.5,2,130,3,0,1,0,support,medium
660,0.39,0.46,2,136,3,0,1,0,support,medium
661,0.78,0.89,5,274,6,0,1,0,support,medium
662,0.1,0.79,6,256,5,0,1,0,support,low
663,0.1,0.77,5,276,4,0,1,0,support,low
664,0.75,0.85,5,267,5,0,1,0,support,low
665,0.46,0.62,6,213,3,0,1,0,support,low
666,0.91,0.97,4,274,6,0,1,0,technical,low
667,0.1,0.92,6,258,4,0,1,0,technical,low
668,0.72,0.6,3,153,5,0,1,0,technical,low
669,0.11,0.95,6,245,4,0,1,0,management,low
670,0.11,0.94,6,264,4,0,1,0,IT,low
671,0.46,0.57,2,154,3,0,1,0,IT,low
672,0.37,0.46,2,149,3,0,1,0,IT,low
673,0.46,0.5,2,157,3,0,1,0,IT,low
674,0.43,0.57,2,127,3,0,1,0,IT,low
675,0.11,0.82,6,270,4,0,1,0,product_mng,low
676,0.73,0.89,5,236,6,0,1,0,product_mng,low
677,0.43,0.47,2,158,3,0,1,0,product_mng,low
678,0.86,1.0,5,229,5,0,1,0,product_mng,low
679,0.1,0.83,6,269,4,0,1,0,IT,low
680,0.4,0.49,2,128,3,0,1,0,sales,low
681,0.11,0.87,7,278,4,0,1,0,sales,low
682,0.86,0.98,3,158,5,0,1,0,sales,low
683,0.42,1.0,3,202,3,0,1,0,sales,medium
684,0.79,0.84,4,240,5,0,1,0,sales,medium
685,0.1,0.96,7,255,4,0,1,0,marketing,medium
686,0.09,0.92,7,254,4,0,1,0,sales,medium
687,0.09,0.82,6,257,4,0,1,0,accounting,medium
688,0.87,1.0,4,228,5,0,1,0,support,medium
689,0.36,0.49,2,145,3,0,1,0,technical,medium
690,0.42,0.75,3,218,4,0,1,0,management,medium
691,0.84,0.86,5,268,5,0,1,0,marketing,medium
692,0.1,0.83,6,278,4,0,1,0,marketing,medium
693,0.78,0.71,3,249,5,0,1,0,marketing,medium
694,0.35,0.99,3,236,4,0,1,0,sales,medium
695,0.1,0.81,7,291,4,0,1,0,sales,high
696,0.11,0.8,6,306,4,0,1,0,sales,low
697,0.43,0.48,2,135,3,0,1,0,sales,medium
698,0.38,0.45,2,156,3,0,1,0,sales,medium
699,0.46,0.54,2,143,3,0,1,0,sales,medium
700,0.89,0.82,4,243,5,0,1,0,sales,medium
701,0.45,0.5,2,147,3,0,1,0,sales,low
702,0.44,0.53,2,159,3,0,1,0,sales,low
703,0.74,0.54,5,216,3,0,1,0,sales,low
704,0.45,0.54,2,152,3,0,1,0,sales,low
705,0.79,0.93,4,226,5,0,1,0,sales,low
706,0.79,0.91,5,271,5,0,1,0,sales,low
707,0.11,0.87,6,255,4,0,1,0,sales,low
708,0.42,0.48,2,140,3,0,1,0,sales,low
709,0.64,0.9,6,252,2,0,1,0,sales,low
710,0.4,0.55,2,159,3,0,1,0,sales,low
711,0.84,0.98,5,270,5,0,1,0,sales,low
712,0.73,0.92,5,232,5,0,1,0,sales,low
713,0.4,0.51,2,144,3,0,1,0,accounting,low
714,0.36,0.45,2,127,3,0,1,0,accounting,low
715,0.43,0.47,2,131,3,0,1,0,accounting,low
716,0.11,0.78,6,243,4,0,1,0,hr,low
717,0.91,1.0,5,244,6,0,1,0,hr,low
718,0.8,1.0,5,260,5,0,1,0,hr,low
719,0.42,0.49,2,139,3,0,1,0,hr,low
720,0.31,0.87,4,184,3,0,1,0,technical,low
721,0.44,0.47,2,130,3,0,1,0,technical,low
722,0.38,0.54,2,135,3,0,1,0,technical,medium
723,0.45,0.56,2,146,3,0,1,0,technical,medium
724,0.43,0.46,2,149,3,0,1,0,technical,medium
725,0.45,0.46,2,153,3,1,1,0,technical,medium
726,0.43,0.57,2,160,3,0,1,0,technical,medium
727,0.43,0.49,2,160,3,0,1,0,technical,medium
728,0.09,0.83,6,282,4,0,1,0,technical,medium
729,0.43,0.47,2,128,3,0,1,0,technical,medium
730,0.79,0.94,4,232,5,0,1,0,technical,medium
731,0.85,0.58,3,226,2,0,1,0,support,medium
732,0.38,0.45,2,129,3,0,1,0,support,medium
733,0.11,0.92,7,255,4,0,1,0,support,medium
734,0.83,0.99,5,258,5,0,1,0,support,high
735,0.81,0.91,4,229,5,0,1,0,support,low
736,0.42,0.56,2,143,3,0,1,0,support,medium
737,0.11,0.87,6,257,4,0,1,0,support,medium
738,0.11,0.85,7,275,4,0,1,0,support,medium
739,0.1,0.89,7,291,4,0,1,0,support,medium
740,0.5,0.54,5,153,4,0,1,0,support,low
741,0.44,0.49,2,154,3,0,1,0,support,low
742,0.11,0.9,6,301,4,0,1,0,technical,low
743,0.39,0.52,2,134,3,0,1,0,technical,low
744,0.11,0.78,6,245,4,0,1,0,technical,low
745,0.36,0.5,2,132,3,0,1,0,management,low
746,0.43,0.51,2,130,3,0,1,0,IT,low
747,0.4,0.5,2,127,3,0,1,0,IT,low
748,0.86,0.84,4,246,6,0,1,0,IT,low
749,0.38,0.49,2,145,3,0,1,0,IT,low
750,0.46,0.45,2,138,3,0,1,1,IT,low
751,0.37,0.57,2,129,3,0,1,0,product_mng,low
752,0.43,0.52,2,150,3,0,1,0,product_mng,low
753,0.66,0.93,5,253,5,0,1,0,product_mng,low
754,0.37,0.48,2,160,3,0,1,0,product_mng,low
755,0.77,0.92,5,235,5,0,1,0,IT,low
756,0.38,0.55,2,151,3,0,1,0,sales,low
757,0.39,0.54,2,127,3,0,1,0,sales,low
758,0.41,0.55,2,151,3,0,1,0,sales,low
759,0.1,0.9,7,290,4,0,1,0,sales,low
760,0.09,0.93,6,249,4,0,1,0,sales,low
761,0.41,0.47,2,131,3,0,1,0,marketing,medium
762,0.39,0.46,2,159,3,0,1,0,sales,medium
763,0.83,0.99,4,223,5,0,1,0,accounting,medium
764,0.09,0.87,3,214,2,0,1,0,support,medium
765,0.75,0.81,5,227,5,0,1,0,technical,medium
766,0.44,0.54,2,127,3,0,1,0,management,medium
767,0.1,0.84,6,293,5,0,1,0,marketing,medium
768,0.42,0.46,2,141,3,0,1,0,marketing,medium
769,0.1,0.83,6,300,4,0,1,0,marketing,medium
770,0.1,0.86,6,309,4,0,1,0,sales,medium
771,0.31,0.77,4,149,3,0,1,0,sales,medium
772,0.42,0.54,2,159,3,0,1,0,sales,medium
773,0.38,0.5,2,152,3,0,1,0,sales,high
774,0.39,0.57,2,158,3,0,1,0,sales,low
775,0.1,0.97,6,254,5,0,1,0,sales,medium
776,0.11,0.93,6,294,4,0,1,0,sales,medium
777,0.1,0.92,7,269,4,0,1,0,sales,medium
778,0.11,0.9,7,247,4,0,1,0,sales,medium
779,0.44,0.65,3,271,4,0,1,0,sales,low
780,0.91,0.96,4,232,5,0,1,0,sales,low
781,0.72,1.0,4,245,5,0,1,0,sales,low
782,0.36,0.46,2,132,3,0,1,0,sales,low
783,0.44,0.57,2,131,3,0,1,0,sales,low
784,0.85,0.99,5,248,5,0,1,0,sales,low
785,0.78,0.93,5,225,5,0,1,0,sales,low
786,0.39,0.46,2,156,3,0,1,0,sales,low
787,0.78,0.81,3,222,2,0,1,0,sales,low
788,0.1,0.92,6,243,4,1,1,0,sales,low
789,0.23,0.99,4,204,4,1,1,0,accounting,low
790,0.11,0.87,6,301,4,0,1,0,accounting,low
791,0.9,0.83,5,259,5,0,1,0,accounting,low
792,0.91,0.89,4,247,5,0,1,0,hr,low
793,0.11,0.79,7,295,4,0,1,0,hr,low
794,0.43,0.54,2,150,3,0,1,0,hr,low
795,0.45,0.49,2,151,3,0,1,0,hr,low
796,0.11,0.91,5,291,4,0,1,0,technical,low
797,0.11,0.93,6,253,4,1,1,0,technical,low
798,0.43,0.5,2,161,3,0,1,0,technical,low
799,0.91,0.97,4,251,6,0,1,0,technical,low
800,0.43,0.55,2,153,3,0,1,0,technical,medium
801,0.85,0.82,5,264,6,0,1,0,technical,medium
802,0.1,0.77,6,310,4,0,1,0,technical,medium
803,0.81,0.95,5,266,5,0,1,0,technical,medium
804,0.36,0.62,4,237,2,0,1,0,technical,medium
805,0.45,0.54,2,138,3,0,1,0,technical,medium
806,0.86,1.0,5,227,5,0,1,0,technical,medium
807,0.71,1.0,4,300,5,0,1,0,support,medium
808,0.11,0.97,7,310,4,0,1,0,support,medium
809,0.84,0.93,5,236,5,0,1,0,support,medium
810,0.09,0.97,7,288,4,0,1,0,support,medium
811,0.38,0.49,2,127,3,0,1,0,support,medium
812,0.15,0.55,6,139,4,0,1,0,support,high
813,0.1,0.92,7,253,4,1,1,0,support,low
814,0.8,0.97,4,218,5,1,1,0,support,medium
815,0.84,0.97,5,251,5,0,1,0,support,medium
816,0.11,0.87,6,264,4,0,1,0,support,medium
817,0.89,0.79,3,149,2,0,1,0,support,medium
818,0.45,0.51,2,138,3,0,1,0,technical,low
819,0.11,0.93,7,284,4,0,1,0,technical,low
820,0.74,0.93,5,244,5,0,1,0,technical,low
821,0.41,0.5,2,128,3,0,1,0,management,low
822,0.44,0.53,2,154,3,0,1,0,IT,low
823,0.37,0.56,2,138,3,0,1,0,IT,low
824,0.11,0.86,6,308,4,0,1,0,IT,low
825,0.1,0.93,6,269,4,0,1,0,IT,low
826,0.7,0.74,6,136,3,0,1,0,IT,low
827,0.59,1.0,2,160,5,0,1,0,product_mng,low
828,0.38,0.53,2,138,3,0,1,0,product_mng,low
829,0.72,0.95,4,220,5,0,1,0,product_mng,low
830,0.73,1.0,5,274,5,0,1,0,product_mng,low
831,0.39,0.48,2,161,3,0,1,0,IT,low
832,0.89,0.82,5,224,6,0,1,0,RandD,low
833,0.89,1.0,4,260,5,0,1,0,RandD,low
834,0.11,0.78,6,300,4,1,1,0,RandD,low
835,0.43,0.56,2,133,3,0,1,0,RandD,low
836,0.09,0.93,6,308,4,0,1,0,RandD,low
837,0.81,0.9,5,238,6,0,1,0,marketing,low
838,0.37,0.53,2,126,3,0,1,0,sales,low
839,0.36,0.56,2,138,3,0,1,0,accounting,medium
840,0.11,0.85,6,299,4,0,1,0,support,medium
841,0.1,0.85,6,254,4,0,1,0,technical,medium
842,0.66,0.47,7,156,2,0,1,0,management,medium
843,0.39,0.47,2,152,3,0,1,0,marketing,medium
844,0.44,0.51,2,146,3,0,1,0,marketing,medium
845,0.1,0.84,6,253,4,0,1,0,marketing,medium
846,0.79,0.94,5,227,6,0,1,0,sales,medium
847,0.1,0.81,6,301,4,1,1,0,sales,medium
848,0.54,0.94,6,294,3,0,1,0,sales,medium
849,0.37,0.47,2,151,3,0,1,0,sales,medium
850,0.37,0.57,2,128,3,0,1,0,sales,medium
851,0.82,0.89,5,217,5,0,1,0,sales,high
852,0.45,0.52,2,160,3,0,1,0,sales,low
853,0.79,0.9,5,263,5,0,1,0,sales,medium
854,0.42,0.56,2,156,3,0,1,0,sales,medium
855,0.1,0.85,6,273,4,0,1,0,sales,medium
856,0.11,0.78,6,303,4,0,1,0,sales,medium
857,0.74,1.0,4,253,5,0,1,0,sales,low
858,0.1,0.93,6,270,4,0,1,0,sales,low
859,0.79,1.0,4,218,5,0,1,0,sales,low
860,0.43,0.48,2,144,3,0,1,0,sales,low
861,0.41,0.47,2,154,3,0,1,0,sales,low
862,0.39,0.55,2,146,3,0,1,0,sales,low
863,0.1,0.94,6,260,4,0,1,0,sales,low
864,0.82,0.85,5,218,5,0,1,0,sales,low
865,0.42,0.56,2,128,3,0,1,0,accounting,low
866,0.74,0.88,4,248,6,0,1,0,accounting,low
867,0.38,0.57,2,152,3,1,1,0,hr,low
868,0.39,0.56,2,126,3,0,1,0,hr,low
869,0.87,0.94,4,260,5,0,1,0,hr,low
870,0.1,0.9,5,263,4,0,1,0,hr,low
871,0.78,1.0,5,220,5,0,1,0,technical,low
872,0.14,0.73,7,282,5,0,1,0,technical,low
873,0.11,0.94,6,277,5,0,1,0,technical,low
874,0.91,0.94,5,257,5,0,1,0,technical,low
875,0.49,0.63,6,265,3,0,1,0,technical,low
876,0.38,0.47,2,143,3,0,1,0,technical,low
877,0.82,0.97,5,263,5,0,1,0,technical,medium
878,0.38,0.88,3,154,4,0,1,0,technical,medium
879,0.89,1.0,5,253,5,0,1,0,technical,medium
880,0.11,0.79,6,294,4,0,1,0,technical,medium
881,0.37,0.51,2,128,3,0,1,0,technical,medium
882,0.38,0.5,2,153,3,0,1,0,support,medium
883,0.78,0.87,5,256,5,0,1,0,support,medium
884,0.41,0.51,2,127,3,0,1,0,support,medium
885,0.41,0.51,2,137,3,0,1,0,support,medium
886,0.11,0.83,6,295,4,0,1,0,support,medium
887,0.11,0.79,6,281,4,0,1,0,support,medium
888,0.43,0.57,2,131,3,1,1,0,support,medium
889,0.75,0.86,5,237,5,0,1,0,support,high
890,0.74,0.99,4,276,5,0,1,0,support,low
891,0.85,0.85,5,267,5,0,1,0,support,medium
892,0.73,0.92,5,266,5,0,1,0,support,medium
893,0.1,0.79,6,294,4,0,1,0,technical,medium
894,0.44,0.56,2,134,3,0,1,0,technical,medium
895,0.3,0.56,3,309,4,1,1,0,technical,low
896,0.11,0.77,7,273,4,0,1,0,management,low
897,0.84,0.83,5,238,5,0,1,0,IT,low
898,0.78,0.94,5,271,6,0,1,0,IT,low
899,0.43,0.53,2,145,3,0,1,0,IT,low
900,0.36,0.55,2,152,3,0,1,0,IT,low
901,0.43,0.47,2,128,3,0,1,0,IT,low
902,0.45,0.46,2,142,3,0,1,0,product_mng,low
903,0.76,0.93,5,238,5,0,1,0,product_mng,low
904,0.1,0.78,7,286,4,0,1,0,product_mng,low
905,0.09,0.86,6,291,4,0,1,0,product_mng,low
906,0.92,1.0,5,259,5,0,1,0,IT,low
907,0.92,0.9,5,248,5,0,1,0,sales,low
908,0.79,0.98,4,271,5,0,1,0,sales,low
909,0.43,0.51,2,140,3,0,1,0,sales,low
910,0.8,0.95,4,274,5,0,1,0,sales,low
911,0.44,0.49,2,127,3,1,1,0,sales,low
912,0.89,0.87,5,275,6,0,1,0,marketing,low
913,0.48,0.88,3,239,3,0,1,0,sales,low
914,0.11,0.82,6,304,4,1,1,0,accounting,low
915,0.38,0.55,2,145,3,0,1,0,support,low
916,0.11,0.85,6,259,4,0,1,0,technical,medium
917,0.82,0.86,4,264,5,0,1,0,management,medium
918,0.37,0.45,2,160,3,0,1,0,marketing,medium
919,0.4,0.48,2,138,3,0,1,0,marketing,medium
920,0.43,0.47,2,137,3,0,1,0,marketing,medium
921,0.44,0.5,2,156,3,0,1,0,sales,medium
922,0.42,0.56,2,147,3,0,1,0,sales,medium
923,0.11,0.8,7,243,4,0,1,0,sales,medium
924,0.78,0.87,4,236,5,0,1,0,sales,medium
925,0.46,0.86,2,212,4,0,1,0,sales,medium
926,0.77,0.91,5,261,6,0,1,0,sales,medium
927,0.83,0.82,4,243,5,0,1,0,sales,medium
928,0.32,0.58,5,271,5,0,1,0,sales,high
929,0.9,0.92,5,154,4,0,1,0,sales,low
930,0.42,0.52,2,151,3,0,1,0,sales,medium
931,0.1,0.96,6,254,4,1,1,0,sales,medium
932,0.1,0.91,6,285,4,0,1,0,sales,medium
933,0.44,0.49,2,130,3,0,1,0,sales,medium
934,0.1,0.95,7,301,4,0,1,0,sales,low
935,0.11,0.8,6,286,4,0,1,0,sales,low
936,0.1,0.89,6,246,4,0,1,0,sales,low
937,0.39,0.47,2,135,3,0,1,0,sales,low
938,0.92,0.92,4,245,5,0,1,0,sales,low
939,0.43,0.56,2,136,3,0,1,0,sales,low
940,0.11,0.89,6,301,4,0,1,0,accounting,low
941,0.81,1.0,5,235,5,0,1,0,accounting,low
942,0.11,0.85,7,272,4,0,1,0,accounting,low
943,0.87,1.0,5,274,5,0,1,0,hr,low
944,0.37,0.46,2,131,3,0,1,0,hr,low
945,0.39,0.56,2,135,3,0,1,0,hr,low
946,0.61,0.86,4,196,4,0,1,0,hr,low
947,0.11,0.95,6,285,4,0,1,0,technical,low
948,0.09,0.9,7,289,5,0,1,0,technical,low
949,0.36,0.52,2,157,3,0,1,0,technical,low
950,0.09,0.94,6,308,4,0,1,0,technical,low
951,0.41,0.71,4,301,5,0,1,0,technical,low
952,0.4,0.46,2,131,3,0,1,0,technical,low
953,0.1,0.91,6,262,5,1,1,0,technical,low
954,0.46,0.53,2,143,3,1,1,0,technical,low
955,0.39,0.57,2,133,3,0,1,0,technical,medium
956,0.41,0.5,2,153,3,0,1,0,technical,medium
957,0.1,0.94,7,281,4,0,1,0,technical,medium
958,0.39,0.51,2,132,3,0,1,0,support,medium
959,0.73,0.83,5,270,5,1,1,0,support,medium
960,0.41,0.45,2,150,3,0,1,0,support,medium
961,0.37,0.51,2,140,3,0,1,0,support,medium
962,0.38,0.5,2,150,3,1,1,0,support,medium
963,0.8,0.63,5,180,5,0,1,0,support,medium
964,0.09,0.85,5,281,4,0,1,0,support,medium
965,0.85,0.92,4,275,5,0,1,0,support,medium
966,0.42,0.54,2,130,3,0,1,0,support,medium
967,0.41,0.48,2,130,3,0,1,0,support,high
968,0.38,0.46,2,147,3,0,1,0,support,low
969,0.72,1.0,5,264,5,0,1,0,technical,medium
970,0.11,0.74,6,290,5,0,1,0,technical,medium
971,0.37,0.47,2,150,3,0,1,0,technical,medium
972,0.1,0.81,6,304,4,0,1,0,management,medium
973,0.36,0.54,2,136,3,0,1,0,IT,low
974,0.92,0.94,5,307,5,0,1,0,IT,low
975,0.11,0.87,5,303,4,0,1,0,IT,low
976,0.39,0.56,2,156,3,0,1,0,IT,low
977,0.11,0.95,6,271,4,0,1,0,IT,low
978,0.45,0.45,2,140,3,0,1,0,product_mng,low
979,0.44,0.55,2,130,3,1,1,0,product_mng,low
980,0.85,0.97,4,266,6,0,1,0,product_mng,low
981,0.43,0.52,2,139,3,0,1,0,product_mng,low
982,0.75,0.86,5,260,5,0,1,0,IT,low
983,0.11,0.55,2,137,3,1,1,0,RandD,low
984,0.36,0.5,2,158,3,0,1,0,RandD,low
985,0.1,0.79,6,249,4,0,1,0,RandD,low
986,0.74,0.89,5,259,5,0,1,0,RandD,low
987,0.4,0.46,2,144,3,0,1,0,RandD,low
988,0.09,0.77,6,244,4,0,1,0,marketing,low
989,0.76,0.91,4,219,5,0,1,0,sales,low
990,0.45,0.57,2,151,3,0,1,0,accounting,low
991,0.84,0.88,4,269,5,0,1,0,support,low
992,0.38,0.45,2,127,3,0,1,0,technical,low
993,0.38,0.46,2,144,3,0,1,0,management,low
994,0.38,0.54,2,157,3,0,1,0,marketing,medium
995,0.86,0.94,5,224,5,0,1,0,marketing,medium
996,0.37,0.46,2,155,3,0,1,0,marketing,medium
997,0.37,0.5,2,131,3,0,1,0,sales,medium
998,0.87,1.0,4,258,5,1,1,1,sales,medium
999,0.11,0.85,6,267,4,0,1,0,sales,medium
1000,0.42,0.5,2,141,3,0,1,0,sales,medium
1001,0.43,0.48,2,160,3,0,1,0,sales,medium
1002,0.09,0.8,6,247,4,0,1,0,sales,medium
1003,0.54,0.56,4,260,3,0,1,0,sales,medium
1004,0.4,0.47,2,151,3,0,1,0,sales,medium
1005,0.36,0.52,2,137,3,1,1,0,sales,medium
1006,0.87,0.9,4,256,5,0,1,0,sales,high
1007,0.75,0.88,4,239,5,0,1,0,sales,low
1008,0.43,0.53,2,152,3,0,1,0,sales,medium
1009,0.43,0.47,2,149,3,0,1,0,sales,medium
1010,0.1,0.87,6,284,4,0,1,0,sales,medium
1011,0.11,0.78,7,248,4,0,1,0,sales,medium
1012,0.44,0.53,2,156,3,0,1,0,sales,low
